t,PH_alarm,DDM_alarm,ADWIN_alarm,error,prob
2803,0,0,0,0.0,1e-06
2804,0,0,0,0.0,1e-06
2805,0,0,0,0.0,1e-06
2806,0,0,0,0.0,1e-06
2807,0,0,0,0.0,1e-06
2808,0,0,0,0.0,1e-06
2809,0,0,0,0.0,1e-06
2810,0,0,0,0.0,1e-06
2811,0,0,0,0.0,1e-06
2812,0,0,0,0.0,1e-06
2813,0,0,0,0.0,1e-06
2814,0,0,0,0.0,1e-06
2815,0,0,0,0.0,1e-06
2816,0,0,0,0.0,1e-06
2817,0,0,0,0.0,1e-06
2818,0,0,0,0.0,1e-06
2819,0,0,0,0.0,1e-06
2820,0,0,0,0.0,1e-06
2821,0,0,0,0.0,1e-06
2822,0,0,0,0.0,1e-06
2823,0,0,0,0.0,1e-06
2824,0,0,0,0.0,1e-06
2825,0,0,0,0.0,1e-06
2826,0,0,0,0.0,1e-06
2827,0,0,0,0.0,1e-06
2828,0,0,0,0.0,1e-06
2829,0,0,0,0.0,1e-06
2830,0,0,0,0.0,1e-06
2831,0,0,0,0.0,1e-06
2832,0,0,0,0.0,1e-06
2833,0,0,0,0.0,1e-06
2834,0,0,0,0.0,1e-06
2835,0,0,0,0.0,1e-06
2836,0,0,0,0.0,1e-06
2837,0,0,0,0.0,1e-06
2838,0,0,0,0.0,1e-06
2839,0,0,0,0.0,1e-06
2840,0,0,0,0.0,1e-06
2841,0,0,0,0.0,1e-06
2842,0,0,0,0.0,1e-06
2843,0,0,0,0.0,1e-06
2844,0,0,0,0.0,1e-06
2845,0,0,0,0.0,1e-06
2846,0,0,0,0.0,1e-06
2847,0,0,0,0.0,1e-06
2848,0,0,0,0.0,1e-06
2849,0,0,0,0.0,1e-06
2850,0,0,0,0.0,1e-06
2851,0,0,0,0.0,1e-06
2852,0,0,0,0.0,1e-06
2853,0,0,0,0.0,1e-06
2854,0,0,0,0.0,1e-06
2855,0,0,0,0.0,1e-06
2856,0,0,0,0.0,1e-06
2857,0,0,0,0.0,1e-06
2858,0,0,0,0.0,1e-06
2859,0,0,0,0.0,1e-06
2860,0,0,0,0.0,1e-06
2861,0,0,0,0.0,1e-06
2862,0,0,0,0.0,1e-06
2863,0,0,0,0.0,1e-06
2864,0,0,0,0.0,1e-06
2865,0,0,0,0.0,1e-06
2866,0,0,0,0.0,1e-06
2867,0,0,0,0.0,1e-06
2868,0,0,0,0.0,1e-06
2869,0,0,0,0.0,1e-06
2870,0,0,0,0.0,1e-06
2871,0,0,0,0.0,1e-06
2872,0,0,0,0.0,1e-06
2873,0,0,0,0.0,1e-06
2874,0,0,0,0.0,1e-06
2875,0,0,0,0.0,1e-06
2876,0,0,0,0.0,1e-06
2877,0,0,0,0.0,1e-06
2878,0,0,0,0.0,1e-06
2879,0,0,0,0.0,1e-06
2880,0,0,0,0.0,1e-06
2881,0,0,0,0.0,1e-06
2882,0,0,0,0.0,1e-06
2883,0,0,0,0.0,1e-06
2884,0,0,0,0.0,1e-06
2885,0,0,0,0.0,1e-06
2886,0,0,0,0.0,1e-06
2887,0,0,0,0.0,1e-06
2888,0,0,0,0.0,1e-06
2889,0,0,0,0.0,1e-06
2890,0,0,0,0.0,1e-06
2891,0,0,0,0.0,1e-06
2892,0,0,0,0.0,1e-06
2893,0,0,0,0.0,1e-06
2894,0,0,0,0.0,1e-06
2895,0,0,0,0.0,1e-06
2896,0,0,0,0.0,1e-06
2897,0,0,0,0.0,1e-06
2898,0,0,0,0.0,1e-06
2899,0,0,0,0.0,1e-06
2900,0,0,0,0.0,1e-06
2901,0,0,0,1.0,0.5766423357664233
2902,0,0,0,0.0,0.058394160583941604
2903,0,0,0,0.0,1e-06
2904,0,0,0,0.0,1e-06
2905,0,0,0,0.0,1e-06
2906,0,0,0,0.0,1e-06
2907,0,0,0,0.0,1e-06
2908,0,0,0,0.0,1e-06
2909,0,0,0,0.0,1e-06
2910,0,0,0,0.0,1e-06
2911,0,0,0,0.0,1e-06
2912,0,0,0,0.0,1e-06
2913,0,0,0,0.0,1e-06
2914,0,0,0,0.0,1e-06
2915,0,0,0,0.0,1e-06
2916,0,0,0,0.0,1e-06
2917,0,0,0,0.0,1e-06
2918,0,0,0,0.0,1e-06
2919,0,0,0,0.0,1e-06
2920,0,0,0,0.0,1e-06
2921,0,0,0,0.0,1e-06
2922,0,0,0,0.0,1e-06
2923,0,0,0,0.0,1e-06
2924,0,0,0,0.0,1e-06
2925,0,0,0,0.0,1e-06
2926,0,0,0,0.0,1e-06
2927,0,0,0,0.0,1e-06
2928,0,0,0,0.0,1e-06
2929,0,0,0,0.0,1e-06
2930,0,0,0,0.0,1e-06
2931,0,0,0,0.0,1e-06
2932,0,0,0,0.0,1e-06
2933,0,0,0,0.0,1e-06
2934,0,0,0,0.0,1e-06
2935,0,0,0,0.0,1e-06
2936,0,0,0,0.0,1e-06
2937,0,0,0,0.0,1e-06
2938,0,0,0,0.0,1e-06
2939,0,0,0,0.0,1e-06
2940,0,0,0,0.0,1e-06
2941,0,0,0,0.0,1e-06
2942,0,0,0,0.0,1e-06
2943,0,0,0,0.0,1e-06
2944,0,0,0,0.0,1e-06
2945,0,0,0,0.0,1e-06
2946,0,0,0,0.0,1e-06
2947,0,0,0,0.0,1e-06
2948,0,0,0,0.0,1e-06
2949,0,0,0,0.0,1e-06
2950,0,0,0,0.0,1e-06
2951,0,0,0,0.0,0.5620437956204379
2952,0,0,0,0.0,1e-06
2953,0,0,0,0.0,1e-06
2954,0,0,0,0.0,1e-06
2955,0,0,0,0.0,1e-06
2956,0,0,0,0.0,1e-06
2957,0,0,0,0.0,1e-06
2958,0,0,0,0.0,1e-06
2959,0,0,0,0.0,1e-06
2960,0,0,0,0.0,1e-06
2961,0,0,0,0.0,1e-06
2962,0,0,0,0.0,1e-06
2963,0,0,0,0.0,1e-06
2964,0,0,0,0.0,1e-06
2965,0,0,0,0.0,1e-06
2966,0,0,0,0.0,1e-06
2967,0,0,0,0.0,1e-06
2968,0,0,0,0.0,1e-06
2969,0,0,0,0.0,1e-06
2970,0,0,0,0.0,1e-06
2971,0,0,0,0.0,1e-06
2972,0,0,0,0.0,1e-06
2973,0,0,0,0.0,1e-06
2974,0,0,0,0.0,1e-06
2975,0,0,0,0.0,1e-06
2976,0,0,0,0.0,1e-06
2977,0,0,0,0.0,1e-06
2978,0,0,0,0.0,1e-06
2979,0,0,0,0.0,1e-06
2980,0,0,0,0.0,1e-06
2981,0,0,0,0.0,1e-06
2982,0,0,0,0.0,1e-06
2983,0,0,0,0.0,1e-06
2984,0,0,0,0.0,1e-06
2985,0,0,0,0.0,1e-06
2986,0,0,0,0.0,1e-06
2987,0,0,0,0.0,1e-06
2988,0,0,0,0.0,1e-06
2989,0,0,0,0.0,1e-06
2990,0,0,0,0.0,1e-06
2991,0,0,0,0.0,1e-06
2992,0,0,0,0.0,1e-06
2993,0,0,0,0.0,1e-06
2994,0,0,0,0.0,1e-06
2995,0,0,0,0.0,1e-06
2996,0,0,0,0.0,1e-06
2997,0,0,0,0.0,1e-06
2998,0,0,0,0.0,1e-06
2999,0,0,0,0.0,1e-06
3000,0,0,0,0.0,1e-06
3001,0,0,0,0.0,0.8321167883211679
3002,0,0,0,0.0,1e-06
3003,0,0,0,0.0,1e-06
3004,0,0,0,0.0,1e-06
3005,0,0,0,0.0,1e-06
3006,0,0,0,0.0,1e-06
3007,0,0,0,0.0,1e-06
3008,0,0,0,0.0,1e-06
3009,0,0,0,0.0,1e-06
3010,0,0,0,0.0,1e-06
3011,0,0,0,0.0,1e-06
3012,0,0,0,0.0,1e-06
3013,0,0,0,0.0,1e-06
3014,0,0,0,0.0,1e-06
3015,0,0,0,0.0,1e-06
3016,0,0,0,0.0,1e-06
3017,0,0,0,0.0,1e-06
3018,0,0,0,0.0,1e-06
3019,0,0,0,0.0,1e-06
3020,0,0,0,0.0,1e-06
3021,0,0,0,0.0,1e-06
3022,0,0,0,0.0,1e-06
3023,0,0,0,0.0,1e-06
3024,0,0,0,0.0,1e-06
3025,0,0,0,0.0,1e-06
3026,0,0,0,0.0,1e-06
3027,0,0,0,0.0,1e-06
3028,0,0,0,0.0,1e-06
3029,0,0,0,0.0,1e-06
3030,0,0,0,0.0,1e-06
3031,0,0,0,0.0,1e-06
3032,0,0,0,0.0,1e-06
3033,0,0,0,0.0,1e-06
3034,0,0,0,0.0,1e-06
3035,0,0,0,0.0,1e-06
3036,0,0,0,0.0,1e-06
3037,0,0,0,0.0,1e-06
3038,0,0,0,0.0,1e-06
3039,0,0,0,0.0,1e-06
3040,0,0,0,0.0,1e-06
3041,0,0,0,0.0,1e-06
3042,0,0,0,0.0,1e-06
3043,0,0,0,0.0,1e-06
3044,0,0,0,0.0,1e-06
3045,0,0,0,0.0,1e-06
3046,0,0,0,0.0,1e-06
3047,0,0,0,0.0,1e-06
3048,0,0,0,0.0,1e-06
3049,0,0,0,0.0,1e-06
3050,0,0,0,0.0,1e-06
3051,0,0,0,0.0,0.7445255474452555
3052,0,0,0,0.0,1e-06
3053,0,0,0,0.0,1e-06
3054,0,0,0,0.0,1e-06
3055,0,0,0,0.0,1e-06
3056,0,0,0,0.0,1e-06
3057,0,0,0,0.0,1e-06
3058,0,0,0,0.0,1e-06
3059,0,0,0,0.0,1e-06
3060,0,0,0,0.0,1e-06
3061,0,0,0,0.0,1e-06
3062,0,0,0,0.0,1e-06
3063,0,0,0,0.0,1e-06
3064,0,0,0,0.0,1e-06
3065,0,0,0,0.0,1e-06
3066,0,0,0,0.0,1e-06
3067,0,0,0,0.0,1e-06
3068,0,0,0,0.0,1e-06
3069,0,0,0,0.0,1e-06
3070,0,0,0,0.0,1e-06
3071,0,0,0,0.0,1e-06
3072,0,0,0,0.0,1e-06
3073,0,0,0,0.0,1e-06
3074,0,0,0,0.0,1e-06
3075,0,0,0,0.0,1e-06
3076,0,0,0,0.0,1e-06
3077,0,0,0,0.0,1e-06
3078,0,0,0,0.0,1e-06
3079,0,0,0,0.0,1e-06
3080,0,0,0,0.0,1e-06
3081,0,0,0,0.0,1e-06
3082,0,0,0,0.0,1e-06
3083,0,0,0,0.0,1e-06
3084,0,0,0,0.0,1e-06
3085,0,0,0,0.0,1e-06
3086,0,0,0,0.0,1e-06
3087,0,0,0,0.0,1e-06
3088,0,0,0,0.0,1e-06
3089,0,0,0,0.0,1e-06
3090,0,0,0,0.0,1e-06
3091,0,0,0,0.0,1e-06
3092,0,0,0,0.0,1e-06
3093,0,0,0,0.0,1e-06
3094,0,0,0,0.0,1e-06
3095,0,0,0,0.0,1e-06
3096,0,0,0,0.0,1e-06
3097,0,0,0,0.0,1e-06
3098,0,0,0,0.0,1e-06
3099,0,0,0,0.0,1e-06
3100,0,0,0,0.0,1e-06
3101,0,0,0,0.0,0.999999
3102,0,0,0,0.0,1e-06
3103,0,0,0,0.0,1e-06
3104,0,0,0,0.0,0.13138686131386862
3105,0,0,0,0.0,1e-06
3106,0,0,0,0.0,1e-06
3107,0,0,0,0.0,1e-06
3108,0,0,0,0.0,1e-06
3109,0,0,0,0.0,1e-06
3110,0,0,0,0.0,1e-06
3111,0,0,0,0.0,1e-06
3112,0,0,0,0.0,1e-06
3113,0,0,0,0.0,1e-06
3114,0,0,0,0.0,1e-06
3115,0,0,0,0.0,1e-06
3116,0,0,0,0.0,1e-06
3117,0,0,0,0.0,1e-06
3118,0,0,0,0.0,1e-06
3119,0,0,0,0.0,1e-06
3120,0,0,0,0.0,1e-06
3121,0,0,0,0.0,1e-06
3122,0,0,0,0.0,1e-06
3123,0,0,0,0.0,1e-06
3124,0,0,0,0.0,1e-06
3125,0,0,0,0.0,1e-06
3126,0,0,0,0.0,1e-06
3127,0,0,0,0.0,1e-06
3128,0,0,0,0.0,1e-06
3129,0,0,0,0.0,1e-06
3130,0,0,0,0.0,1e-06
3131,0,0,0,0.0,1e-06
3132,0,0,0,0.0,1e-06
3133,0,0,0,0.0,1e-06
3134,0,0,0,0.0,1e-06
3135,0,0,0,0.0,1e-06
3136,0,0,0,0.0,1e-06
3137,0,0,0,0.0,1e-06
3138,0,0,0,0.0,1e-06
3139,0,0,0,0.0,1e-06
3140,0,0,0,0.0,1e-06
3141,0,0,0,0.0,1e-06
3142,0,0,0,0.0,1e-06
3143,0,0,0,0.0,1e-06
3144,0,0,0,0.0,1e-06
3145,0,0,0,0.0,1e-06
3146,0,0,0,0.0,1e-06
3147,0,0,0,0.0,1e-06
3148,0,0,0,0.0,1e-06
3149,0,0,0,0.0,1e-06
3150,0,0,0,0.0,1e-06
3151,0,0,0,0.0,0.999999
3152,0,0,0,0.0,0.999999
3153,0,0,0,0.0,0.999999
3154,0,0,0,0.0,0.999999
3155,0,0,0,0.0,0.9781021897810219
3156,0,0,0,0.0,0.999999
3157,0,0,0,0.0,0.999999
3158,0,0,0,0.0,0.999999
3159,0,0,0,0.0,0.999999
3160,0,0,0,0.0,0.999999
3161,0,0,0,0.0,0.999999
3162,0,0,0,0.0,0.999999
3163,0,0,0,0.0,0.999999
3164,0,0,0,0.0,0.9854014598540146
3165,0,0,0,0.0,0.999999
3166,0,0,0,0.0,0.9562043795620437
3167,0,0,0,0.0,0.999999
3168,0,0,0,0.0,0.999999
3169,0,0,0,0.0,0.999999
3170,0,0,0,0.0,0.9343065693430657
3171,0,0,0,0.0,0.999999
3172,0,0,0,0.0,0.9343065693430657
3173,0,0,0,0.0,0.9489051094890512
3174,0,0,0,0.0,0.999999
3175,0,0,0,0.0,0.9708029197080291
3176,0,0,0,0.0,0.999999
3177,0,0,0,0.0,0.9562043795620437
3178,0,0,0,0.0,0.999999
3179,0,0,0,0.0,0.999999
3180,0,0,0,0.0,0.7153284671532847
3181,0,0,0,0.0,0.854014598540146
3182,0,0,0,0.0,0.9562043795620437
3183,0,0,0,0.0,0.999999
3184,0,0,0,0.0,0.999999
3185,0,0,0,0.0,0.999999
3186,0,0,0,0.0,0.999999
3187,0,0,0,0.0,0.9416058394160584
3188,0,0,0,0.0,0.999999
3189,0,0,0,0.0,0.9927007299270072
3190,0,0,0,0.0,0.999999
3191,0,0,0,0.0,0.9197080291970803
3192,0,0,0,0.0,0.999999
3193,0,0,0,0.0,0.999999
3194,0,0,0,0.0,0.9197080291970803
3195,0,0,0,0.0,0.999999
3196,0,0,0,0.0,0.999999
3197,0,0,0,0.0,0.999999
3198,0,0,0,0.0,0.9197080291970803
3199,0,0,0,0.0,0.7299270072992701
3200,0,0,0,0.0,0.9197080291970803
3201,0,0,0,0.0,0.999999
3202,0,0,0,0.0,0.999999
3203,0,0,0,0.0,0.999999
3204,0,0,0,0.0,0.999999
3205,0,0,0,0.0,0.999999
3206,0,0,0,0.0,0.9343065693430657
3207,0,0,0,0.0,0.999999
3208,0,0,0,0.0,0.8321167883211679
3209,0,0,0,0.0,0.46715328467153283
3210,0,0,0,0.0,0.46715328467153283
3211,0,0,0,0.0,0.45985401459854014
3212,0,0,0,0.0,0.999999
3213,0,0,0,0.0,0.999999
3214,0,0,0,0.0,0.9124087591240876
3215,0,0,0,0.0,0.4306569343065693
3216,0,0,0,0.0,0.45985401459854014
3217,0,0,0,0.0,0.999999
3218,0,0,0,0.0,0.999999
3219,0,0,0,0.0,0.999999
3220,0,0,0,0.0,0.999999
3221,0,0,0,0.0,0.999999
3222,0,0,0,0.0,0.999999
3223,0,0,0,0.0,0.5109489051094891
3224,0,0,0,0.0,0.5109489051094891
3225,0,0,0,0.0,0.9562043795620437
3226,0,0,0,0.0,0.999999
3227,0,0,0,0.0,0.9562043795620437
3228,0,0,0,0.0,0.8613138686131386
3229,0,0,0,0.0,0.999999
3230,0,0,0,0.0,0.999999
3231,0,0,0,0.0,0.44525547445255476
3232,0,0,0,0.0,0.999999
3233,0,0,0,0.0,0.9416058394160584
3234,0,0,0,0.0,0.9124087591240876
3235,0,0,0,0.0,0.927007299270073
3236,0,0,0,0.0,0.25547445255474455
3237,0,0,0,0.0,0.999999
3238,0,0,0,0.0,0.2992700729927007
3239,0,0,0,0.0,0.999999
3240,0,0,0,0.0,0.999999
3241,0,0,0,0.0,0.927007299270073
3242,0,0,0,0.0,0.999999
3243,0,0,0,0.0,0.9562043795620437
3244,0,0,0,0.0,0.37956204379562036
3245,0,0,0,0.0,0.8686131386861314
3246,0,0,0,0.0,0.999999
3247,0,0,0,0.0,0.48175182481751827
3248,0,0,0,0.0,0.999999
3249,0,0,0,0.0,0.999999
3250,0,0,0,0.0,0.999999
3251,0,0,0,0.0,0.999999
3252,0,0,0,0.0,0.999999
3253,0,0,0,0.0,0.999999
3254,0,0,0,0.0,0.5328467153284672
3255,0,0,0,0.0,0.5036496350364963
3256,0,0,0,1.0,0.13868613138686134
3257,0,0,0,1.0,0.15328467153284672
3258,0,0,0,0.0,1e-06
3259,0,0,0,0.0,0.06569343065693431
3260,0,0,0,0.0,1e-06
3261,0,0,0,0.0,0.13138686131386862
3262,0,0,0,1.0,0.5036496350364963
3263,0,0,0,0.0,0.06569343065693431
3264,0,0,0,0.0,0.0510948905109489
3265,0,0,0,1.0,0.5109489051094891
3266,0,0,0,1.0,0.45985401459854014
3267,0,0,0,0.0,0.09489051094890512
3268,0,0,0,0.0,1e-06
3269,0,0,0,0.0,1e-06
3270,0,0,0,0.0,0.0510948905109489
3271,0,0,0,0.0,1e-06
3272,0,0,0,0.0,0.029197080291970805
3273,0,0,0,0.0,0.0510948905109489
3274,0,0,0,0.0,1e-06
3275,0,0,0,0.0,0.0437956204379562
3276,0,0,0,0.0,0.021897810218978103
3277,0,0,0,0.0,0.058394160583941604
3278,0,0,0,0.0,1e-06
3279,0,0,0,1.0,0.5255474452554745
3280,0,0,0,1.0,0.45985401459854014
3281,0,0,0,0.0,0.058394160583941604
3282,0,0,0,0.0,1e-06
3283,0,0,0,0.0,1e-06
3284,0,0,0,0.0,0.072992700729927
3285,0,0,0,0.0,0.029197080291970805
3286,0,0,0,0.0,1e-06
3287,0,0,0,0.0,1e-06
3288,0,0,0,0.0,0.03649635036496351
3289,0,0,0,1.0,0.45985401459854014
3290,0,0,0,0.0,1e-06
3291,0,0,0,0.0,0.007299270072992702
3292,0,0,0,0.0,0.029197080291970805
3293,0,0,0,0.0,1e-06
3294,0,0,0,0.0,0.06569343065693431
3295,0,0,0,0.0,0.1094890510948905
3296,0,0,0,1.0,0.5036496350364963
3297,0,0,0,0.0,0.1021897810218978
3298,0,0,0,1.0,0.45985401459854014
3299,0,0,0,0.0,0.0510948905109489
3300,0,0,0,0.0,0.06569343065693431
3301,0,0,0,0.0,0.9708029197080291
3302,0,0,0,0.0,0.8321167883211679
3303,0,0,0,0.0,0.11678832116788322
3304,0,0,0,0.0,1e-06
3305,0,0,0,1.0,0.5109489051094891
3306,0,0,0,0.0,1e-06
3307,0,0,0,1.0,0.36496350364963503
3308,0,0,0,0.0,1e-06
3309,0,0,0,0.0,0.058394160583941604
3310,0,0,0,0.0,1e-06
3311,0,0,0,0.0,1e-06
3312,0,0,0,0.0,0.014598540145985401
3313,0,0,0,0.0,0.014598540145985401
3314,0,0,0,0.0,1e-06
3315,0,0,0,0.0,1e-06
3316,0,0,0,0.0,1e-06
3317,0,0,0,0.0,1e-06
3318,0,0,0,0.0,1e-06
3319,0,0,0,0.0,1e-06
3320,0,0,0,0.0,0.014598540145985401
3321,0,0,0,0.0,1e-06
3322,0,0,0,0.0,1e-06
3323,0,0,0,0.0,1e-06
3324,0,0,0,0.0,0.014598540145985401
3325,0,0,0,0.0,0.029197080291970805
3326,0,0,0,0.0,0.058394160583941604
3327,0,0,0,0.0,1e-06
3328,0,0,0,0.0,1e-06
3329,0,0,0,0.0,0.0510948905109489
3330,0,0,0,0.0,1e-06
3331,0,0,0,0.0,0.014598540145985401
3332,0,0,0,0.0,1e-06
3333,0,0,0,0.0,1e-06
3334,0,0,0,0.0,0.014598540145985401
3335,0,0,0,0.0,1e-06
3336,0,0,0,0.0,1e-06
3337,0,0,0,0.0,1e-06
3338,0,0,0,0.0,1e-06
3339,0,0,0,0.0,0.0437956204379562
3340,0,0,0,0.0,1e-06
3341,0,0,0,0.0,1e-06
3342,0,0,0,0.0,1e-06
3343,0,0,0,0.0,0.021897810218978103
3344,0,0,0,0.0,1e-06
3345,0,0,0,0.0,1e-06
3346,0,0,0,0.0,0.029197080291970805
3347,0,0,0,0.0,1e-06
3348,0,0,0,0.0,1e-06
3349,0,0,0,0.0,1e-06
3350,0,0,0,0.0,1e-06
3351,0,0,0,1.0,0.8905109489051095
3352,0,0,0,0.0,1e-06
3353,0,0,0,1.0,0.5912408759124088
3354,0,0,0,0.0,1e-06
3355,0,0,0,0.0,1e-06
3356,0,0,0,0.0,1e-06
3357,0,0,0,0.0,1e-06
3358,0,0,0,0.0,1e-06
3359,0,0,0,0.0,1e-06
3360,0,0,0,0.0,1e-06
3361,0,0,0,0.0,1e-06
3362,0,0,0,0.0,1e-06
3363,0,0,0,0.0,1e-06
3364,0,0,0,0.0,1e-06
3365,0,0,0,0.0,1e-06
3366,0,0,0,0.0,1e-06
3367,0,0,0,0.0,1e-06
3368,0,0,0,0.0,1e-06
3369,0,0,0,0.0,1e-06
3370,0,0,0,0.0,1e-06
3371,0,0,0,0.0,1e-06
3372,0,0,0,0.0,1e-06
3373,0,0,0,0.0,1e-06
3374,0,0,0,0.0,1e-06
3375,0,0,0,0.0,1e-06
3376,0,0,0,0.0,1e-06
3377,0,0,0,0.0,1e-06
3378,0,0,0,0.0,1e-06
3379,0,0,0,0.0,1e-06
3380,0,0,0,0.0,1e-06
3381,0,0,0,0.0,1e-06
3382,0,0,0,0.0,1e-06
3383,0,0,0,0.0,1e-06
3384,0,0,0,0.0,1e-06
3385,0,0,0,0.0,1e-06
3386,0,0,0,0.0,1e-06
3387,0,0,0,0.0,1e-06
3388,0,0,0,0.0,1e-06
3389,0,0,0,0.0,1e-06
3390,0,0,0,0.0,1e-06
3391,0,0,0,0.0,1e-06
3392,0,0,0,0.0,1e-06
3393,0,0,0,0.0,1e-06
3394,0,0,0,0.0,1e-06
3395,0,0,0,0.0,1e-06
3396,0,0,0,0.0,1e-06
3397,0,0,0,0.0,1e-06
3398,0,0,0,0.0,1e-06
3399,0,0,0,0.0,1e-06
3400,0,0,0,0.0,1e-06
3401,0,0,0,0.0,1e-06
3402,0,0,0,0.0,1e-06
3403,0,0,0,0.0,1e-06
3404,0,0,0,0.0,1e-06
3405,0,0,0,0.0,1e-06
3406,0,0,0,0.0,1e-06
3407,0,0,0,0.0,1e-06
3408,0,0,0,0.0,1e-06
3409,0,0,0,0.0,1e-06
3410,0,0,0,0.0,1e-06
3411,0,0,0,0.0,1e-06
3412,0,0,0,0.0,1e-06
3413,0,0,0,0.0,1e-06
3414,0,0,0,0.0,1e-06
3415,0,0,0,0.0,1e-06
3416,0,0,0,0.0,1e-06
3417,0,0,0,0.0,1e-06
3418,0,0,0,0.0,1e-06
3419,0,0,0,0.0,1e-06
3420,0,0,0,0.0,1e-06
3421,0,0,0,0.0,1e-06
3422,0,0,0,0.0,1e-06
3423,0,0,0,0.0,1e-06
3424,0,0,0,0.0,1e-06
3425,0,0,0,0.0,1e-06
3426,0,0,0,0.0,1e-06
3427,0,0,0,0.0,1e-06
3428,0,0,0,0.0,1e-06
3429,0,0,0,0.0,1e-06
3430,0,0,0,0.0,1e-06
3431,0,0,0,0.0,1e-06
3432,0,0,0,0.0,1e-06
3433,0,0,0,0.0,1e-06
3434,0,0,0,0.0,1e-06
3435,0,0,0,0.0,1e-06
3436,0,0,0,0.0,1e-06
3437,0,0,0,0.0,1e-06
3438,0,0,0,0.0,1e-06
3439,0,0,0,0.0,1e-06
3440,0,0,0,0.0,1e-06
3441,0,0,0,0.0,1e-06
3442,0,0,0,0.0,1e-06
3443,0,0,0,0.0,1e-06
3444,0,0,0,0.0,1e-06
3445,0,0,0,0.0,1e-06
3446,0,0,0,0.0,1e-06
3447,0,0,0,0.0,1e-06
3448,0,0,0,0.0,1e-06
3449,0,0,0,0.0,1e-06
3450,0,0,0,0.0,1e-06
3451,0,0,0,0.0,1e-06
3452,0,0,0,0.0,1e-06
3453,0,0,0,0.0,1e-06
3454,0,0,0,0.0,1e-06
3455,0,0,0,0.0,1e-06
3456,0,0,0,0.0,1e-06
3457,0,0,0,0.0,1e-06
3458,0,0,0,0.0,1e-06
3459,0,0,0,0.0,1e-06
3460,0,0,0,0.0,1e-06
3461,0,0,0,0.0,1e-06
3462,0,0,0,0.0,1e-06
3463,0,0,0,0.0,1e-06
3464,0,0,0,0.0,1e-06
3465,0,0,0,0.0,1e-06
3466,0,0,0,0.0,1e-06
3467,0,0,0,0.0,1e-06
3468,0,0,0,0.0,1e-06
3469,0,0,0,0.0,1e-06
3470,0,0,0,0.0,1e-06
3471,0,0,0,0.0,1e-06
3472,0,0,0,0.0,1e-06
3473,0,0,0,0.0,1e-06
3474,0,0,0,0.0,1e-06
3475,0,0,0,0.0,1e-06
3476,0,0,0,0.0,1e-06
3477,0,0,0,0.0,1e-06
3478,0,0,0,0.0,1e-06
3479,0,0,0,0.0,1e-06
3480,0,0,0,0.0,1e-06
3481,0,0,0,0.0,1e-06
3482,0,0,0,0.0,1e-06
3483,0,0,0,0.0,1e-06
3484,0,0,0,0.0,1e-06
3485,0,0,0,0.0,1e-06
3486,0,0,0,0.0,1e-06
3487,0,0,0,0.0,1e-06
3488,0,0,0,0.0,1e-06
3489,0,0,0,0.0,1e-06
3490,0,0,0,0.0,1e-06
3491,0,0,0,0.0,1e-06
3492,0,0,0,0.0,1e-06
3493,0,0,0,0.0,1e-06
3494,0,0,0,0.0,1e-06
3495,0,0,0,0.0,1e-06
3496,0,0,0,0.0,1e-06
3497,0,0,0,0.0,1e-06
3498,0,0,0,0.0,1e-06
3499,0,0,0,0.0,1e-06
3500,0,0,0,0.0,1e-06
3501,0,0,0,0.0,1e-06
3502,0,0,0,0.0,1e-06
3503,0,0,0,0.0,1e-06
3504,0,0,0,0.0,1e-06
3505,0,0,0,0.0,1e-06
3506,0,0,0,0.0,1e-06
3507,0,0,0,0.0,1e-06
3508,0,0,0,0.0,1e-06
3509,0,0,0,0.0,1e-06
3510,0,0,0,0.0,1e-06
3511,0,0,0,0.0,1e-06
3512,0,0,0,0.0,1e-06
3513,0,0,0,0.0,1e-06
3514,0,0,0,0.0,1e-06
3515,0,0,0,0.0,1e-06
3516,0,0,0,0.0,1e-06
3517,0,0,0,0.0,1e-06
3518,0,0,0,0.0,1e-06
3519,0,0,0,0.0,1e-06
3520,0,0,0,0.0,1e-06
3521,0,0,0,0.0,1e-06
3522,0,0,0,0.0,1e-06
3523,0,0,0,0.0,1e-06
3524,0,0,0,0.0,1e-06
3525,0,0,0,0.0,1e-06
3526,0,0,0,0.0,1e-06
3527,0,0,0,0.0,1e-06
3528,0,0,0,0.0,1e-06
3529,0,0,0,0.0,1e-06
3530,0,0,0,0.0,1e-06
3531,0,0,0,0.0,1e-06
3532,0,0,0,0.0,1e-06
3533,0,0,0,0.0,1e-06
3534,0,0,0,0.0,1e-06
3535,0,0,0,0.0,1e-06
3536,0,0,0,0.0,1e-06
3537,0,0,0,0.0,1e-06
3538,0,0,0,0.0,1e-06
3539,0,0,0,0.0,1e-06
3540,0,0,0,0.0,1e-06
3541,0,0,0,0.0,1e-06
3542,0,0,0,0.0,1e-06
3543,0,0,0,0.0,1e-06
3544,0,0,0,0.0,1e-06
3545,0,0,0,0.0,1e-06
3546,0,0,0,0.0,1e-06
3547,0,0,0,0.0,1e-06
3548,0,0,0,0.0,1e-06
3549,0,0,0,0.0,1e-06
3550,0,0,0,0.0,1e-06
3551,0,0,0,0.0,1e-06
3552,0,0,0,0.0,1e-06
3553,0,0,0,0.0,1e-06
3554,0,0,0,0.0,1e-06
3555,0,0,0,0.0,1e-06
